Date,LBUSTRUU Index
1/30/1976,101.95
2/27/1976,102.72
3/31/1976,103.95
4/30/1976,104.53
5/28/1976,103.58
5/31/1976,103.58
6/30/1976,105.05
7/30/1976,106.28
8/31/1976,108.18
9/30/1976,109.67
10/29/1976,110.85
11/30/1976,113.53
12/31/1976,115.6
1/31/1977,113.38
2/28/1977,113.81
3/31/1977,114.66
4/29/1977,115.7
5/31/1977,116.5
6/30/1977,118.15
7/29/1977,118.08
8/31/1977,119.21
9/30/1977,119.21
10/31/1977,118.58
11/30/1977,119.64
12/30/1977,119.11
1/31/1978,118.83
2/28/1978,119.29
3/31/1978,119.67
4/28/1978,119.84
5/31/1978,119.3
6/30/1978,119.27
7/31/1978,120.63
8/31/1978,122.54
9/29/1978,122.49
10/31/1978,120.76
11/30/1978,121.94
12/29/1978,120.77
1/31/1979,123.03
2/28/1979,122.51
3/30/1979,123.77
4/30/1979,123.57
5/31/1979,125.88
6/29/1979,128.62
7/31/1979,128.68
8/31/1979,128.35
9/28/1979,127.01
10/31/1979,119.29
11/30/1979,122.77
12/31/1979,123.1
1/31/1980,119.35
2/28/1980,112.29
2/29/1980,112.29
3/31/1980,112.38
4/30/1980,125.12
5/30/1980,131.02
6/30/1980,133.49
7/31/1980,130.73
8/29/1980,126.05
9/30/1980,124.73
10/31/1980,123.3
11/28/1980,123.07
12/31/1980,126.43
1/30/1981,126.49
2/27/1981,124.09
3/31/1981,127.04
4/30/1981,122.51
5/29/1981,126.91
6/30/1981,126.62
7/31/1981,124.18
8/31/1981,121.56
9/30/1981,121.48
10/30/1981,128.59
11/30/1981,139.55
12/31/1981,134.33
1/29/1982,135.18
2/26/1982,137.82
3/31/1982,139.57
4/30/1982,143.48
5/28/1982,145.81
6/30/1982,143.52
7/30/1982,149.69
8/31/1982,157.86
9/30/1982,164.25
10/29/1982,172.95
11/30/1982,174.64
12/31/1982,178.15
1/31/1983,178.45
2/28/1983,183.57
3/31/1983,184.05
4/29/1983,189.18
5/31/1983,186.7
6/30/1983,186.9
7/29/1983,182.48
8/31/1983,183.75
9/30/1983,189.81
10/31/1983,190.49
11/30/1983,192.67
12/30/1983,193.04
1/31/1984,197.02
2/29/1984,196.01
3/30/1984,193.81
4/30/1984,193.43
5/31/1984,187.4
6/29/1984,189.8
7/31/1984,198.34
8/31/1984,201.68
9/28/1984,206.47
10/31/1984,215.23
11/30/1984,219.08
12/31/1984,222.28
1/31/1985,227.34
2/28/1985,222.69
3/29/1985,227.23
4/30/1985,231.93
5/31/1985,244.05
6/28/1985,246.63
7/31/1985,245.77
8/30/1985,250.39
9/30/1985,251.9
10/31/1985,257.18
11/29/1985,263.36
12/31/1985,271.41
1/31/1986,272.92
2/28/1986,283.68
3/31/1986,292.49
4/30/1986,294.04
5/30/1986,288.42
6/30/1986,295.97
7/31/1986,298.59
8/29/1986,306.01
9/30/1986,302.99
10/31/1986,307.37
11/28/1986,311.67
12/31/1986,312.84
1/30/1987,317.25
2/27/1987,319.45
3/31/1987,318.01
4/30/1987,309.29
5/29/1987,308.08
6/30/1987,312.32
7/31/1987,312.08
8/31/1987,310.41
9/30/1987,303.8
10/30/1987,314.62
11/30/1987,317.14
12/31/1987,321.46
1/29/1988,332.76
2/29/1988,336.71
3/31/1988,333.55
4/29/1988,331.75
5/31/1988,329.52
6/30/1988,337.47
7/29/1988,335.7
8/31/1988,336.58
9/30/1988,344.2
10/31/1988,350.68
11/30/1988,346.42
12/30/1988,346.81
1/3/1989,346.18
1/4/1989,346.53
1/5/1989,345.91
1/6/1989,346.18
1/9/1989,346.7
1/10/1989,346.88
1/11/1989,347.12
1/12/1989,348.58
1/13/1989,350.07
1/17/1989,350.24
1/18/1989,350.97
1/19/1989,351.04
1/20/1989,350.8
1/23/1989,351.46
1/24/1989,352.71
1/25/1989,352.01
1/26/1989,351.73
1/27/1989,352.64
1/30/1989,352.05
1/31/1989,351.8
2/1/1989,352.19
2/2/1989,352.51
2/3/1989,352.23
2/6/1989,352.37
2/7/1989,353.07
2/8/1989,353.18
2/9/1989,351.38
2/10/1989,350.47
2/13/1989,350.08
2/14/1989,349.69
2/15/1989,349.69
2/16/1989,349.97
2/17/1989,350.29
2/21/1989,350.61
2/22/1989,349.52
2/23/1989,348.39
2/24/1989,348.18
2/27/1989,348.64
2/28/1989,349.25
3/1/1989,348.99
3/2/1989,349.58
3/3/1989,349.93
3/6/1989,350.88
3/7/1989,350.88
3/8/1989,351.37
3/9/1989,351.26
3/10/1989,349.65
3/13/1989,349.86
3/14/1989,350.28
3/15/1989,350.28
3/16/1989,350.42
3/17/1989,347.49
3/20/1989,347.21
3/21/1989,347.03
3/22/1989,348.22
3/23/1989,348.68
3/27/1989,348.92
3/28/1989,349.17
3/29/1989,350
3/30/1989,350.32
3/31/1989,350.76
4/3/1989,352.11
4/4/1989,353.05
4/5/1989,353.26
4/6/1989,352.91
4/7/1989,352.07
4/10/1989,352.42
4/11/1989,352.53
4/12/1989,352.39
4/13/1989,351.61
4/14/1989,354.07
4/17/1989,353.96
4/18/1989,356.39
4/19/1989,356.21
4/20/1989,354.53
4/21/1989,355.33
4/24/1989,355.44
4/25/1989,355.96
4/26/1989,356.14
4/27/1989,357.02
4/28/1989,358.1
5/1/1989,356.56
5/2/1989,357.57
5/3/1989,358.25
5/4/1989,358.17
5/5/1989,359.71
5/8/1989,359.43
5/9/1989,357.89
5/10/1989,357.17
5/11/1989,358.57
5/12/1989,362.83
5/15/1989,363.05
5/16/1989,363.01
5/17/1989,363.44
5/18/1989,363.8
5/19/1989,364.91
5/22/1989,366.95
5/23/1989,366.77
5/24/1989,366.45
5/25/1989,365.95
5/26/1989,366.34
5/30/1989,367.09
5/31/1989,367.51
6/1/1989,367.7
6/2/1989,370.87
6/5/1989,372.15
6/6/1989,372.23
6/7/1989,373.51
6/8/1989,374.14
6/9/1989,376.31
6/12/1989,376.31
6/13/1989,374.51
6/14/1989,375.5
6/15/1989,373.44
6/16/1989,373.15
6/19/1989,373.04
6/20/1989,374.21
6/21/1989,373.55
6/22/1989,373.15
6/23/1989,375.57
6/26/1989,376.71
6/27/1989,377.78
6/28/1989,376.97
6/29/1989,378.15
6/30/1989,378.7
7/3/1989,379.03
7/5/1989,378.92
7/6/1989,379.91
7/7/1989,381
7/10/1989,382.03
7/11/1989,381.99
7/12/1989,382.25
7/13/1989,382.25
7/14/1989,381.8
7/17/1989,381.84
7/18/1989,380.44
7/19/1989,381.16
7/20/1989,382.41
7/21/1989,381.5
7/24/1989,381.99
7/25/1989,382.82
7/26/1989,383.13
7/27/1989,384.75
7/28/1989,385.78
7/31/1989,386.75
8/1/1989,388.15
8/2/1989,387.61
8/3/1989,386.6
8/4/1989,382.89
8/7/1989,382.85
8/8/1989,383.12
8/9/1989,382.81
8/10/1989,383.05
8/11/1989,381.42
8/14/1989,379.49
8/15/1989,380.14
8/16/1989,381.81
8/17/1989,381
8/18/1989,381.34
8/21/1989,380.72
8/22/1989,379.41
8/23/1989,380.38
8/24/1989,381.07
8/25/1989,380.92
8/28/1989,380.34
8/29/1989,380.49
8/30/1989,381.27
8/31/1989,381.02
9/1/1989,382.56
9/5/1989,382.56
9/6/1989,382.9
9/7/1989,383.21
9/8/1989,383.93
9/11/1989,384.77
9/12/1989,384.92
9/13/1989,384.28
9/14/1989,385.19
9/15/1989,385.95
9/18/1989,385.84
9/19/1989,385.95
9/20/1989,384.81
9/21/1989,383.93
9/22/1989,383.97
9/25/1989,382.22
9/26/1989,382.94
9/27/1989,382.98
9/28/1989,383.02
9/29/1989,382.97
10/2/1989,383.55
10/3/1989,384.55
10/4/1989,385.09
10/5/1989,386.31
10/6/1989,388.65
10/10/1989,389.15
10/11/1989,388.46
10/12/1989,389.26
10/13/1989,390.18
10/16/1989,390.64
10/17/1989,390.26
10/18/1989,390.03
10/19/1989,390.99
10/20/1989,390.53
10/23/1989,391.75
10/24/1989,393.17
10/25/1989,393.17
10/26/1989,392.79
10/27/1989,391.87
10/30/1989,392.56
10/31/1989,392.4
11/1/1989,393.03
11/2/1989,393.62
11/3/1989,392.4
11/6/1989,391.69
11/7/1989,393.73
11/8/1989,394.48
11/9/1989,393.93
11/10/1989,394.13
11/13/1989,394.36
11/14/1989,394.95
11/15/1989,395.7
11/16/1989,395.78
11/17/1989,394.6
11/20/1989,394.99
11/21/1989,395.34
11/22/1989,396.21
11/24/1989,396.48
11/27/1989,395.93
11/28/1989,395.82
11/29/1989,395.46
11/30/1989,396.14
12/1/1989,396.64
12/4/1989,396.92
12/5/1989,396.8
12/6/1989,396.41
12/7/1989,396.01
12/8/1989,396.88
12/11/1989,397
12/12/1989,397.08
12/13/1989,397.32
12/14/1989,398.03
12/15/1989,397.91
12/18/1989,399.26
12/19/1989,399.1
12/20/1989,399.34
12/21/1989,399.3
12/22/1989,398.55
12/26/1989,396.96
12/27/1989,397.04
12/28/1989,397.44
12/29/1989,397.2
1/2/1990,397.08
1/3/1990,396.36
1/4/1990,396.88
1/5/1990,396.72
1/8/1990,396.72
1/9/1990,396.8
1/10/1990,396.92
1/11/1990,396.96
1/12/1990,396.32
1/15/1990,396.6
1/16/1990,395.01
1/17/1990,395.13
1/18/1990,393.03
1/19/1990,393.98
1/22/1990,394.14
1/23/1990,394.54
1/24/1990,392.95
1/25/1990,392.31
1/26/1990,390.88
1/29/1990,391.28
1/30/1990,390.76
1/31/1990,392.48
2/1/1990,393.02
2/2/1990,392
2/5/1990,391.84
2/6/1990,391.29
2/7/1990,391.49
2/8/1990,392.2
2/9/1990,394.24
2/12/1990,393.65
2/13/1990,395.22
2/14/1990,395.26
2/15/1990,393.77
2/16/1990,394.16
2/20/1990,391.14
2/21/1990,391.29
2/22/1990,392.9
2/23/1990,392.98
2/26/1990,394.47
2/27/1990,395.34
2/28/1990,393.75
3/1/1990,392.47
3/2/1990,393.29
3/5/1990,391.64
3/6/1990,392.74
3/7/1990,393.06
3/8/1990,393.33
3/9/1990,392.03
3/12/1990,392.43
3/13/1990,391.01
3/14/1990,392.66
3/15/1990,392.55
3/16/1990,394
3/19/1990,394.32
3/20/1990,395.38
3/21/1990,395.03
3/22/1990,395.34
3/23/1990,395.74
3/26/1990,396.44
3/27/1990,396.13
3/28/1990,396.56
3/29/1990,395.07
3/30/1990,394.04
4/2/1990,394.48
4/3/1990,394.87
4/4/1990,396.6
4/5/1990,396.52
4/6/1990,396.72
4/9/1990,396.45
4/10/1990,396.45
4/11/1990,396.52
4/12/1990,396.05
4/16/1990,395.97
4/17/1990,394.32
4/18/1990,391.99
4/19/1990,391.91
4/20/1990,391.52
4/23/1990,391.09
4/24/1990,390.69
4/25/1990,390.61
4/26/1990,389.47
4/27/1990,389.71
4/30/1990,390.43
5/1/1990,390.1
5/2/1990,390.22
5/3/1990,391.12
5/4/1990,394.91
5/7/1990,394.44
5/8/1990,395.22
5/9/1990,393.97
5/10/1990,395.61
5/11/1990,398.7
5/14/1990,399.91
5/15/1990,399.24
5/16/1990,398.93
5/17/1990,398.81
5/18/1990,398.03
5/21/1990,398.42
5/22/1990,400.1
5/23/1990,400.84
5/24/1990,400.96
5/25/1990,399.91
5/29/1990,400.88
5/30/1990,401.7
5/31/1990,401.99
6/1/1990,405.03
6/4/1990,405.87
6/5/1990,404.83
6/6/1990,405.03
6/7/1990,405.47
6/8/1990,405.39
6/11/1990,405.43
6/12/1990,405.43
6/13/1990,407.08
6/14/1990,407.72
6/15/1990,406.23
6/18/1990,405.75
6/19/1990,405.43
6/20/1990,404.79
6/21/1990,405.43
6/22/1990,405.67
6/25/1990,404.75
6/26/1990,405.43
6/27/1990,406.32
6/28/1990,407.32
6/29/1990,408.44
7/2/1990,408.69
7/3/1990,409.26
7/5/1990,408.98
7/6/1990,407.38
7/9/1990,406.77
7/10/1990,406.52
7/11/1990,407.1
7/12/1990,408.77
7/13/1990,409.87
7/16/1990,410.41
7/17/1990,410.69
7/18/1990,409.59
7/19/1990,409.55
7/20/1990,410.45
7/23/1990,410.77
7/24/1990,409.92
7/25/1990,410.65
7/26/1990,411.02
7/27/1990,412.33
7/30/1990,414.37
7/31/1990,414.09
8/1/1990,415.45
8/2/1990,413.96
8/3/1990,413.63
8/6/1990,409.03
8/7/1990,407.99
8/8/1990,407.95
8/9/1990,409.65
8/10/1990,409.61
8/13/1990,409.9
8/14/1990,410.48
8/15/1990,410.77
8/16/1990,408.49
8/17/1990,407.83
8/20/1990,408.45
8/21/1990,408.03
8/22/1990,406.58
8/23/1990,405.43
8/24/1990,404.6
8/27/1990,407.41
8/28/1990,406.79
8/29/1990,408.78
8/30/1990,408.57
8/31/1990,408.56
9/4/1990,408.16
9/5/1990,409.31
9/6/1990,409.6
9/7/1990,410.41
9/10/1990,409.88
9/11/1990,410.17
9/12/1990,410.58
9/13/1990,410.86
9/14/1990,410.09
9/17/1990,409.76
9/18/1990,410
9/19/1990,410.21
9/20/1990,409.8
9/21/1990,408.7
9/24/1990,408
9/25/1990,408.45
9/26/1990,408.53
9/27/1990,410.41
9/28/1990,411.94
10/1/1990,413.86
10/2/1990,414.31
10/3/1990,414.48
10/4/1990,415.1
10/5/1990,415.67
10/9/1990,412.54
10/10/1990,411.47
10/11/1990,410.73
10/12/1990,412.38
10/15/1990,412.95
10/16/1990,413.24
10/17/1990,413.86
10/18/1990,414.64
10/19/1990,416.41
10/22/1990,416.66
10/23/1990,416.46
10/24/1990,416.66
10/25/1990,417.77
10/26/1990,417.53
10/29/1990,417.32
10/30/1990,416.7
10/31/1990,417.17
11/1/1990,418.87
11/2/1990,418.78
11/5/1990,420.2
11/6/1990,420.2
11/7/1990,418.95
11/8/1990,418.87
11/9/1990,420.83
11/13/1990,423.2
11/14/1990,423.58
11/15/1990,423
11/16/1990,424.21
11/19/1990,423.66
11/20/1990,424.5
11/21/1990,425.58
11/23/1990,425.42
11/26/1990,426
11/27/1990,425.79
11/28/1990,425.29
11/29/1990,425.17
11/30/1990,426.15
12/3/1990,427.4
12/4/1990,427.83
12/5/1990,428.68
12/6/1990,428.3
12/7/1990,431.71
12/10/1990,432.9
12/11/1990,433.71
12/12/1990,434.35
12/13/1990,432.77
12/14/1990,431.24
12/17/1990,432.01
12/18/1990,432.77
12/19/1990,432.82
12/20/1990,432.05
12/21/1990,430.94
12/24/1990,429.66
12/26/1990,430.9
12/27/1990,431.92
12/28/1990,431.37
12/31/1990,432.79
1/2/1991,435.41
1/3/1991,436.41
1/4/1991,434.81
1/7/1991,432.94
1/8/1991,432.3
1/9/1991,430.82
1/10/1991,432.73
1/11/1991,432.68
1/14/1991,432.08
1/15/1991,432.38
1/16/1991,432.25
1/17/1991,435.93
1/18/1991,436.54
1/21/1991,436.19
1/22/1991,436.28
1/23/1991,437.01
1/24/1991,437.88
1/25/1991,436.71
1/28/1991,437.32
1/29/1991,437.92
1/30/1991,437.75
1/31/1991,438.14
2/1/1991,441.25
2/4/1991,442.21
2/5/1991,442.96
2/6/1991,443
2/7/1991,442.61
2/8/1991,444.01
2/11/1991,444.32
2/12/1991,444.49
2/13/1991,444.54
2/14/1991,444.4
2/15/1991,444.89
2/19/1991,444.45
2/20/1991,443.79
2/21/1991,443.48
2/22/1991,442.61
2/25/1991,443.35
2/26/1991,442.08
2/27/1991,441.82
2/28/1991,441.88
3/1/1991,439.56
3/4/1991,439.96
3/5/1991,440.62
3/6/1991,440.49
3/7/1991,441.42
3/8/1991,440.27
3/11/1991,442.13
3/12/1991,441.51
3/13/1991,443.01
3/14/1991,443.41
3/15/1991,442.22
3/18/1991,441.42
3/19/1991,439.34
3/20/1991,440.54
3/21/1991,441.55
3/25/1991,442.26
3/26/1991,442.44
3/27/1991,443.59
3/28/1991,444.92
3/29/1991,444.92
4/1/1991,444.69
4/2/1991,445.31
4/3/1991,445.4
4/4/1991,446.56
4/5/1991,446.78
4/8/1991,447.31
4/9/1991,446.47
4/10/1991,444.96
4/11/1991,445.36
4/12/1991,447.76
4/15/1991,448.65
4/16/1991,448.56
4/17/1991,449.09
4/18/1991,447.67
4/19/1991,446.47
4/22/1991,445.76
4/23/1991,446.51
4/24/1991,447.94
4/25/1991,447.94
4/26/1991,448.52
4/29/1991,448.47
4/30/1991,449.74
5/1/1991,450.17
5/2/1991,450.93
5/3/1991,449.72
5/7/1991,449.67
5/8/1991,449.72
5/9/1991,449.99
5/10/1991,447.78
5/14/1991,448.59
5/15/1991,449.13
5/16/1991,449.54
5/17/1991,450.21
5/20/1991,450.03
5/21/1991,451.02
5/22/1991,451.02
5/23/1991,450.84
5/24/1991,450.98
5/28/1991,452.1
5/29/1991,452.23
5/30/1991,453.45
5/31/1991,452.37
6/3/1991,450.83
6/4/1991,450.92
6/5/1991,449.97
6/6/1991,449.29
6/7/1991,447.98
6/10/1991,448.12
6/11/1991,448.48
6/12/1991,447.08
6/13/1991,447.57
6/14/1991,449.02
6/17/1991,449.16
6/18/1991,448.84
6/19/1991,448.98
6/20/1991,450.06
6/21/1991,449.56
6/24/1991,449.65
6/25/1991,449.7
6/26/1991,449.75
6/27/1991,450.24
6/28/1991,452.14
7/1/1991,451.92
7/2/1991,451.83
7/3/1991,452.28
7/5/1991,450.74
7/8/1991,451.1
7/9/1991,450.92
7/10/1991,451.51
7/11/1991,452.64
7/12/1991,453.77
7/15/1991,454.18
7/16/1991,454.18
7/17/1991,453.64
7/18/1991,453.5
7/19/1991,454.31
7/22/1991,454.81
7/23/1991,454.36
7/24/1991,455.99
7/25/1991,456.89
7/26/1991,457.07
7/29/1991,457.39
7/30/1991,457.75
7/31/1991,458.41
8/1/1991,459.39
8/2/1991,462.55
8/5/1991,463.2
8/6/1991,464.94
8/7/1991,463.15
8/8/1991,462.6
8/9/1991,462.74
8/12/1991,463.75
8/13/1991,464.62
8/14/1991,466.73
8/15/1991,466.04
8/16/1991,466.45
8/19/1991,466.73
8/20/1991,467.32
8/21/1991,467.69
8/22/1991,468.24
8/23/1991,466.27
8/26/1991,466.08
8/27/1991,466.63
8/28/1991,468.61
8/29/1991,469.89
8/30/1991,468.33
9/3/1991,468.99
9/4/1991,469.03
9/5/1991,468.8
9/6/1991,470.62
9/9/1991,470.58
9/10/1991,470.77
9/11/1991,470.86
9/12/1991,472.45
9/13/1991,472.55
9/16/1991,473.53
9/17/1991,473.76
9/18/1991,473.76
9/19/1991,473.95
9/20/1991,474.7
9/23/1991,475.31
9/24/1991,475.12
9/25/1991,474.98
9/26/1991,475.73
9/27/1991,477.18
9/30/1991,477.82
10/1/1991,478.31
10/2/1991,478.08
10/3/1991,478.36
10/4/1991,479.94
10/7/1991,479.46
10/8/1991,479.27
10/9/1991,477.55
10/10/1991,476.64
10/11/1991,478.98
10/15/1991,480.13
10/16/1991,480.32
10/17/1991,478.41
10/18/1991,479.08
10/21/1991,477.69
10/22/1991,476.88
10/23/1991,477.02
10/24/1991,478.51
10/25/1991,478.27
10/28/1991,479.41
10/29/1991,482.09
10/30/1991,482.71
10/31/1991,483.14
11/1/1991,483.09
11/5/1991,482.13
11/6/1991,482.95
11/7/1991,484.45
11/8/1991,484.69
11/12/1991,486.23
11/13/1991,485.17
11/14/1991,486.62
11/15/1991,486.86
11/18/1991,487.54
11/19/1991,487.39
11/20/1991,487.25
11/21/1991,487.05
11/22/1991,486.04
11/25/1991,485.75
11/26/1991,486.57
11/27/1991,486.67
11/29/1991,487.57
12/2/1991,488.85
12/3/1991,489.63
12/4/1991,491.54
12/5/1991,491.15
12/6/1991,491.54
12/9/1991,492.71
12/10/1991,492.9
12/11/1991,492.8
12/12/1991,493.39
12/13/1991,492.27
12/16/1991,493
12/17/1991,493.73
12/18/1991,493.44
12/19/1991,495.24
12/20/1991,495.24
12/23/1991,499.39
12/24/1991,499.39
12/26/1991,499.92
12/27/1991,500.02
12/30/1991,501.34
12/31/1991,502.05
1/2/1992,500.96
1/3/1992,500.21
1/6/1992,501.36
1/7/1992,502.97
1/8/1992,502.72
1/9/1992,502.22
1/10/1992,501.01
1/13/1992,499.91
1/14/1992,498.2
1/15/1992,497.9
1/16/1992,496.69
1/17/1992,497.25
1/21/1992,499.05
1/22/1992,498.25
1/23/1992,496.39
1/24/1992,495.59
1/27/1992,495.69
1/28/1992,497.2
1/29/1992,495.34
1/30/1992,494.69
1/31/1992,495.22
2/3/1992,494.4
2/4/1992,496.03
2/5/1992,497.22
2/6/1992,497.67
2/7/1992,497.91
2/10/1992,498.01
2/11/1992,497.77
2/12/1992,497.17
2/13/1992,494.64
2/14/1992,494.64
2/18/1992,493.95
2/19/1992,494.69
2/20/1992,495.19
2/21/1992,493.95
2/24/1992,493.56
2/25/1992,494.5
2/26/1992,496.72
2/27/1992,496.63
2/28/1992,498.44
3/2/1992,495.92
3/3/1992,495.37
3/4/1992,495.57
3/5/1992,494.02
3/6/1992,494.67
3/9/1992,496.22
3/10/1992,496.17
3/11/1992,494.62
3/12/1992,492.38
3/13/1992,490.83
3/16/1992,490.98
3/17/1992,492.23
3/18/1992,492.68
3/19/1992,493.63
3/20/1992,492.28
3/23/1992,492.73
3/24/1992,494.97
3/25/1992,495.42
3/26/1992,494.67
3/27/1992,495.37
3/30/1992,495.97
3/31/1992,495.63
4/1/1992,497.83
4/2/1992,497.59
4/3/1992,499.37
4/6/1992,499.92
4/7/1992,500.02
4/8/1992,499.52
4/9/1992,502.49
4/10/1992,501.9
4/13/1992,503.09
4/14/1992,502.84
4/15/1992,502.44
4/16/1992,500.86
4/20/1992,498.53
4/21/1992,498.83
4/22/1992,499.12
4/23/1992,498.83
4/24/1992,499.72
4/27/1992,498.97
4/28/1992,499.72
4/29/1992,499.62
4/30/1992,499.21
5/1/1992,501.08
5/4/1992,501.18
5/5/1992,501.68
5/6/1992,503.07
5/7/1992,502.72
5/8/1992,504.67
5/11/1992,505.52
5/12/1992,506.62
5/13/1992,506.87
5/14/1992,506.72
5/15/1992,508.07
5/18/1992,508.37
5/19/1992,510.21
5/20/1992,509.22
5/21/1992,506.52
5/22/1992,507.27
5/26/1992,505.22
5/27/1992,506.07
5/28/1992,507.47
5/29/1992,508.63
6/1/1992,507.33
6/2/1992,508.34
6/3/1992,508.65
6/4/1992,508.9
6/5/1992,509.97
6/8/1992,510.33
6/9/1992,509.72
6/10/1992,509.41
6/11/1992,510.07
6/12/1992,511.09
6/15/1992,511.6
6/16/1992,512.52
6/17/1992,512.92
6/18/1992,513.84
6/19/1992,512.82
6/22/1992,513.18
6/23/1992,512.52
6/24/1992,513.99
6/25/1992,515.52
6/26/1992,515.16
6/29/1992,515.98
6/30/1992,515.63
7/1/1992,516.58
7/2/1992,520.86
7/6/1992,521.79
7/7/1992,522.56
7/8/1992,522.25
7/9/1992,522.46
7/10/1992,522.35
7/13/1992,521.84
7/14/1992,522.1
7/15/1992,523.85
7/16/1992,524.36
7/17/1992,523.59
7/20/1992,523.95
7/21/1992,524.05
7/22/1992,525.34
7/23/1992,527.72
7/24/1992,527.1
7/27/1992,527.87
7/28/1992,528.95
7/29/1992,528.95
7/30/1992,526.74
7/31/1992,526.15
8/3/1992,526.54
8/4/1992,528.12
8/5/1992,528.54
8/6/1992,528.44
8/7/1992,530.44
8/10/1992,531.91
8/11/1992,532.38
8/12/1992,531.96
8/13/1992,530.33
8/14/1992,531.44
8/17/1992,531.23
8/18/1992,533.12
8/19/1992,533.49
8/20/1992,533.96
8/21/1992,532.33
8/24/1992,529.49
8/25/1992,528.86
8/26/1992,529.91
8/27/1992,530.86
8/28/1992,531.33
8/31/1992,531.48
9/1/1992,532.99
9/2/1992,533.68
9/3/1992,533.79
9/4/1992,537.13
9/8/1992,539.42
9/9/1992,538.46
9/10/1992,538.62
9/11/1992,537.56
9/14/1992,538.57
9/15/1992,536.92
9/16/1992,536.76
9/17/1992,537.03
9/18/1992,537.24
9/21/1992,536.55
9/22/1992,534.74
9/23/1992,533.79
9/24/1992,535.7
9/25/1992,537.99
9/28/1992,538.94
9/29/1992,538.52
9/30/1992,537.79
10/1/1992,540.6
10/2/1992,540.01
10/5/1992,540.33
10/6/1992,538.45
10/7/1992,535.55
10/8/1992,536.78
10/9/1992,534.47
10/13/1992,535.39
10/14/1992,535.98
10/15/1992,535.71
10/16/1992,534.79
10/19/1992,533.23
10/20/1992,529.68
10/21/1992,530.92
10/22/1992,532.05
10/23/1992,530.11
10/26/1992,530.11
10/27/1992,531.41
10/28/1992,531.35
10/29/1992,532.48
10/30/1992,530.65
11/2/1992,529.66
11/3/1992,530.19
11/4/1992,530.09
11/5/1992,530.56
11/6/1992,528.65
11/9/1992,528.18
11/10/1992,530.03
11/12/1992,532.63
11/13/1992,532.05
11/16/1992,530.62
11/17/1992,531.31
11/18/1992,533.11
11/19/1992,532.63
11/20/1992,532.21
11/23/1992,532.1
11/24/1992,533.17
11/25/1992,532.63
11/27/1992,530.83
11/30/1992,530.77
12/1/1992,531.54
12/2/1992,531.96
12/3/1992,532.81
12/4/1992,534.61
12/7/1992,536.21
12/8/1992,537.06
12/9/1992,536.74
12/10/1992,536.47
12/11/1992,535.73
12/14/1992,535.25
12/15/1992,535.57
12/16/1992,536.74
12/17/1992,536.79
12/18/1992,537.43
12/21/1992,538.6
12/22/1992,540.03
12/23/1992,539.5
12/24/1992,539.29
12/28/1992,538.7
12/29/1992,539.23
12/30/1992,539.98
12/31/1992,539.21
1/4/1993,542.42
1/5/1993,542.52
1/6/1993,542.2
1/7/1993,539.5
1/8/1993,540.64
1/11/1993,541.34
1/12/1993,541.01
1/13/1993,541.61
1/14/1993,542.79
1/15/1993,544.63
1/19/1993,545.11
1/20/1993,544.63
1/21/1993,545.27
1/22/1993,546.35
1/25/1993,548.24
1/26/1993,547.21
1/27/1993,547.75
1/28/1993,548.83
1/29/1993,549.55
2/1/1993,550.4
2/2/1993,549.3
2/3/1993,549.74
2/4/1993,551.28
2/5/1993,553.2
2/8/1993,551.99
2/9/1993,551.28
2/10/1993,549.68
2/11/1993,551.33
2/12/1993,552.16
2/16/1993,552.76
2/17/1993,554.14
2/18/1993,556.61
2/19/1993,556.61
2/22/1993,557.76
2/23/1993,560.9
2/24/1993,559.58
2/25/1993,559.03
2/26/1993,559.17
3/1/1993,561.42
3/2/1993,561.37
3/3/1993,563.27
3/4/1993,564.72
3/5/1993,562.71
3/8/1993,563.38
3/9/1993,562.71
3/10/1993,561.87
3/11/1993,562.26
3/12/1993,559.36
3/15/1993,558.13
3/16/1993,560.25
3/17/1993,561.09
3/18/1993,563.05
3/19/1993,562.65
3/22/1993,562.99
3/23/1993,564.05
3/24/1993,562.99
3/25/1993,562.6
3/26/1993,560.03
3/29/1993,561.14
3/30/1993,561.93
3/31/1993,561.5
4/1/1993,561.41
4/2/1993,559.5
4/5/1993,560.63
4/6/1993,562.03
4/7/1993,562.48
4/8/1993,565.12
4/12/1993,566.64
4/13/1993,566.36
4/14/1993,567.25
4/15/1993,567.7
4/16/1993,567.14
4/19/1993,567.98
4/20/1993,567.98
4/21/1993,568.32
4/22/1993,568.83
4/23/1993,568.04
4/26/1993,567.31
4/27/1993,565.57
4/28/1993,565.46
4/29/1993,566.64
4/30/1993,565.41
5/3/1993,567.98
5/4/1993,568.94
5/5/1993,568.77
5/6/1993,569.5
5/7/1993,568.77
5/10/1993,569.96
5/11/1993,569.84
5/12/1993,569.05
5/13/1993,567.41
5/14/1993,567.07
5/17/1993,566.22
5/18/1993,565.09
5/19/1993,566.28
5/20/1993,566.73
5/21/1993,565.43
5/24/1993,565.55
5/25/1993,565.6
5/26/1993,566.85
5/27/1993,566.9
5/28/1993,566.13
6/1/1993,568.87
6/2/1993,569.04
6/3/1993,569.94
6/4/1993,567.79
6/7/1993,568.87
6/8/1993,568.13
6/9/1993,569.32
6/10/1993,569.32
6/11/1993,571.7
6/14/1993,572.04
6/15/1993,572.38
6/16/1993,572.6
6/17/1993,573.06
